@RELATION "B3 - CYRE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
12.6857,1.5081,-568.3404,0.1189,10.2713,12.0852,1.4367,-541.4349,0.1189,9.7851,17.91,0
12.0852,1.4367,-541.4349,0.1189,9.7851,11.8355,1.407,-530.2495,0.1189,9.5829,17.54,0
11.8355,1.407,-530.2495,0.1189,9.5829,11.6736,1.3878,-522.9941,0.1189,9.4518,17.3,1
11.6736,1.3878,-522.9941,0.1189,9.4518,11.6938,1.3902,-523.901,0.1189,9.4682,17.33,1
11.6938,1.3902,-523.901,0.1189,9.4682,11.7141,1.3926,-524.8079,0.1189,9.4846,17.36,1
11.7141,1.3926,-524.8079,0.1189,9.4846,11.9165,1.4167,-533.8772,0.1189,9.6485,17.66,1
11.9165,1.4167,-533.8772,0.1189,9.6485,12.0784,1.4359,-541.1326,0.1189,9.7796,17.9,1
12.0784,1.4359,-541.1326,0.1189,9.7796,12.1729,1.4472,-545.3649,0.1189,9.8561,18.04,0
12.1729,1.4472,-545.3649,0.1189,9.8561,12.0784,1.4359,-541.1326,0.1189,9.7796,17.9,1
12.0784,1.4359,-541.1326,0.1189,9.7796,12.1122,1.4399,-542.6441,0.1189,9.8069,17.95,0
12.1122,1.4399,-542.6441,0.1189,9.8069,12.1054,1.4391,-542.3418,0.1189,9.8014,17.94,0
12.1054,1.4391,-542.3418,0.1189,9.8014,12.0717,1.4351,-540.8303,0.1189,9.7741,17.89,1
12.0717,1.4351,-540.8303,0.1189,9.7741,12.1594,1.4455,-544.7603,0.1189,9.8452,18.02,1
12.1594,1.4455,-544.7603,0.1189,9.8452,12.2201,1.4528,-547.4811,0.1189,9.8943,18.11,0
12.2201,1.4528,-547.4811,0.1189,9.8943,11.9435,1.4199,-535.0864,0.1189,9.6703,17.7,0
11.9435,1.4199,-535.0864,0.1189,9.6703,11.8153,1.4046,-529.3425,0.1189,9.5665,17.51,1
11.8153,1.4046,-529.3425,0.1189,9.5665,11.8355,1.407,-530.2495,0.1189,9.5829,17.54,1
11.8355,1.407,-530.2495,0.1189,9.5829,12.2404,1.4552,-548.388,0.1189,9.9107,18.14,1
12.2404,1.4552,-548.388,0.1189,9.9107,12.4091,1.4752,-555.9457,0.1189,10.0473,18.39,1
12.4091,1.4752,-555.9457,0.1189,10.0473,12.49,1.4849,-559.5734,0.1189,10.1129,18.51,1
12.49,1.4849,-559.5734,0.1189,10.1129,12.544,1.4913,-561.9919,0.1189,10.1566,18.59,0
