@RELATION "B3 - MYPK3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
51.5289,4.1493,2.2962,0.0805,39.1456,52.7557,4.2481,2.3509,0.0805,40.0777,25.8,1
52.7557,4.2481,2.3509,0.0805,40.0777,52.3468,4.2152,2.3327,0.0805,39.767,25.6,1
52.3468,4.2152,2.3327,0.0805,39.767,52.3468,4.2152,2.3327,0.0805,39.767,25.6,1
52.3468,4.2152,2.3327,0.0805,39.767,53.3692,4.2975,2.3783,0.0805,40.5437,26.1,1
53.3692,4.2975,2.3783,0.0805,40.5437,52.3468,4.2152,2.3327,0.0805,39.767,25.6,1
52.3468,4.2152,2.3327,0.0805,39.767,53.7168,4.3255,2.3937,0.0805,40.8078,26.27,1
53.7168,4.3255,2.3937,0.0805,40.8078,52.6535,4.2399,2.3464,0.0805,40.0,25.75,1
52.6535,4.2399,2.3464,0.0805,40.0,53.1443,4.2794,2.3682,0.0805,40.3728,25.99,1
53.1443,4.2794,2.3682,0.0805,40.3728,52.5717,4.2333,2.3427,0.0805,39.9379,25.71,1
52.5717,4.2333,2.3427,0.0805,39.9379,55.2095,4.4457,2.4603,0.0805,41.9417,27.0,1
55.2095,4.4457,2.4603,0.0805,41.9417,57.4588,4.6268,2.5605,0.0805,43.6505,28.1,0
57.4588,4.6268,2.5605,0.0805,43.6505,58.8901,4.7421,2.6243,0.0805,44.7379,28.8,0
58.8901,4.7421,2.6243,0.0805,44.7379,58.5425,4.7141,2.6088,0.0805,44.4738,28.63,0
58.5425,4.7141,2.6088,0.0805,44.4738,55.6185,4.4786,2.4785,0.0805,42.2524,27.2,1
55.6185,4.4786,2.4785,0.0805,42.2524,56.8453,4.5774,2.5332,0.0805,43.1845,27.8,1
56.8453,4.5774,2.5332,0.0805,43.1845,55.3117,4.4539,2.4648,0.0805,42.0194,27.05,1
55.3117,4.4539,2.4648,0.0805,42.0194,53.7781,4.3304,2.3965,0.0805,40.8544,26.3,1
53.7781,4.3304,2.3965,0.0805,40.8544,53.451,4.3041,2.3819,0.0805,40.6058,26.14,1
53.451,4.3041,2.3819,0.0805,40.6058,53.3692,4.2975,2.3783,0.0805,40.5437,26.1,1
