@RELATION "B3 - GFSA3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
-33.6884,13.4814,31.7247,-0.4002,-44.1216,-35.7509,14.3068,33.667,-0.4002,-46.8229,624.5138,0
-35.7509,14.3068,33.667,-0.4002,-46.8229,-34.9947,14.0041,32.9549,-0.4002,-45.8324,611.3029,0
-34.9947,14.0041,32.9549,-0.4002,-45.8324,-35.6822,14.2793,33.6023,-0.4002,-46.7328,623.3128,0
-35.6822,14.2793,33.6023,-0.4002,-46.7328,-35.9572,14.3893,33.8613,-0.4002,-47.093,628.1167,0
-35.9572,14.3893,33.8613,-0.4002,-47.093,-35.9572,14.3893,33.8613,-0.4002,-47.093,628.1167,0
-35.9572,14.3893,33.8613,-0.4002,-47.093,-34.7196,13.8941,32.6959,-0.4002,-45.4722,606.4989,0
-34.7196,13.8941,32.6959,-0.4002,-45.4722,-35.3384,14.1417,33.2786,-0.4002,-46.2826,617.3078,0
-35.3384,14.1417,33.2786,-0.4002,-46.2826,-34.3759,13.7565,32.3722,-0.4002,-45.022,600.494,0
-34.3759,13.7565,32.3722,-0.4002,-45.022,-33.5509,13.4264,31.5952,-0.4002,-43.9415,586.0821,0
-33.5509,13.4264,31.5952,-0.4002,-43.9415,-33.4821,13.3989,31.5305,-0.4002,-43.8514,584.8812,0
-33.4821,13.3989,31.5305,-0.4002,-43.8514,-33.4134,13.3713,31.4657,-0.4002,-43.7614,583.6802,0
-33.4134,13.3713,31.4657,-0.4002,-43.7614,-34.1696,13.674,32.1779,-0.4002,-44.7519,596.891,0
-34.1696,13.674,32.1779,-0.4002,-44.7519,-35.0634,14.0317,33.0196,-0.4002,-45.9225,612.5039,0
-35.0634,14.0317,33.0196,-0.4002,-45.9225,-34.1009,13.6465,32.1132,-0.4002,-44.6618,595.6901,0
-34.1009,13.6465,32.1132,-0.4002,-44.6618,-34.3759,13.7565,32.3722,-0.4002,-45.022,600.494,0
-34.3759,13.7565,32.3722,-0.4002,-45.022,-33.4134,13.3713,31.4657,-0.4002,-43.7614,583.6802,0
-33.4134,13.3713,31.4657,-0.4002,-43.7614,-33.0696,13.2338,31.142,-0.4002,-43.3112,577.6752,0
