@RELATION "B3 - GGBR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
17.0003,1.0785,17.4436,0.0634,14.0743,17.3864,1.103,17.8399,0.0634,14.394,17.1524,0
17.3864,1.103,17.8399,0.0634,14.394,17.2609,1.0951,17.7111,0.0634,14.2901,17.0286,0
17.2609,1.0951,17.7111,0.0634,14.2901,17.7629,1.1269,18.2262,0.0634,14.7057,17.5238,0
17.7629,1.1269,18.2262,0.0634,14.7057,18.0043,1.1422,18.4738,0.0634,14.9055,17.7619,0
18.0043,1.1422,18.4738,0.0634,14.9055,18.0526,1.1453,18.5233,0.0634,14.9454,17.8095,0
18.0526,1.1453,18.5233,0.0634,14.9454,17.8016,1.1294,18.2658,0.0634,14.7376,17.5619,0
17.8016,1.1294,18.2658,0.0634,14.7376,17.5409,1.1128,17.9984,0.0634,14.5218,17.3048,0
17.5409,1.1128,17.9984,0.0634,14.5218,17.4057,1.1043,17.8597,0.0634,14.4099,17.1714,0
17.4057,1.1043,17.8597,0.0634,14.4099,17.2706,1.0957,17.721,0.0634,14.2981,17.0381,0
17.2706,1.0957,17.721,0.0634,14.2981,17.7822,1.1281,18.246,0.0634,14.7216,17.5429,0
17.7822,1.1281,18.246,0.0634,14.7216,17.6085,1.1171,18.0677,0.0634,14.5778,17.3714,0
17.6085,1.1171,18.0677,0.0634,14.5778,17.454,1.1073,17.9092,0.0634,14.4499,17.219,0
17.454,1.1073,17.9092,0.0634,14.4499,17.1837,1.0902,17.6318,0.0634,14.2261,16.9524,0
17.1837,1.0902,17.6318,0.0634,14.2261,17.3768,1.1024,17.83,0.0634,14.386,17.1429,0
17.3768,1.1024,17.83,0.0634,14.386,17.2513,1.0945,17.7012,0.0634,14.2821,17.019,0
17.2513,1.0945,17.7012,0.0634,14.2821,17.3092,1.0981,17.7606,0.0634,14.33,17.0762,0
17.3092,1.0981,17.7606,0.0634,14.33,18.2167,1.1557,18.6917,0.0634,15.0813,17.9714,0
18.2167,1.1557,18.6917,0.0634,15.0813,18.6318,1.182,19.1177,0.0634,15.425,18.381,0
