@RELATION "B3 - SLCE3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.0792,8.3313,8.0792,8.3313,3634560.3208,8.2032,8.2982,8.0131,8.0751,7665688.3931,0
8.2032,8.2982,8.0131,8.0751,7665688.3931,8.0585,8.3065,8.0048,8.228,5538656.5992,0
8.0585,8.3065,8.0048,8.228,5538656.5992,7.9346,8.1949,7.9346,8.0999,4671896.4789,0
7.9346,8.1949,7.9346,8.0999,4671896.4789,7.8395,8.0131,7.8354,7.9387,10240093.9092,0
7.8395,8.0131,7.8354,7.9387,10240093.9092,7.7693,7.9676,7.7073,7.8767,6589846.0714,1
7.7693,7.9676,7.7073,7.8767,6589846.0714,8.2156,8.2156,7.7238,7.7693,13502197.2945,1
8.2156,8.2156,7.7238,7.7693,13502197.2945,8.2569,8.2569,8.0999,8.2197,9899128.1578,1
8.2569,8.2569,8.0999,8.2197,9899128.1578,8.3933,8.3933,8.1743,8.2032,7408684.6141,1
8.3933,8.3933,8.1743,8.2032,7408684.6141,8.5049,8.571,8.3685,8.3726,9410247.7288,1
8.5049,8.571,8.3685,8.3726,9410247.7288,8.6164,8.6371,8.4263,8.5049,10207121.8118,0
8.6164,8.6371,8.4263,8.5049,10207121.8118,8.352,8.6164,8.3478,8.6164,10132502.6597,0
8.352,8.6164,8.3478,8.6164,10132502.6597,8.2238,8.3272,8.1412,8.3272,7632735.654,1
8.2238,8.3272,8.1412,8.3272,7632735.654,8.4181,8.4387,8.0833,8.2693,7589145.5056,1
8.4181,8.4387,8.0833,8.2693,7589145.5056,8.4305,8.5545,8.2445,8.4139,4436748.2689,0
8.4305,8.5545,8.2445,8.4139,4436748.2689,8.4139,8.5338,8.3644,8.4305,2546885.212,1
8.4139,8.5338,8.3644,8.4305,2546885.212,8.5297,8.5545,8.2114,8.4801,4991974.5783,0
8.5297,8.5545,8.2114,8.4801,4991974.5783,8.4635,8.5545,8.3809,8.5173,3714553.8329,1
8.4635,8.5545,8.3809,8.5173,3714553.8329,8.633,8.6784,8.352,8.4346,6506852.0161,1
8.633,8.6784,8.352,8.4346,6506852.0161,8.6784,8.6784,8.5214,8.6743,9707187.769,0
8.6784,8.6784,8.5214,8.6743,9707187.769,8.6495,8.7693,8.6412,8.6784,8278321.8682,1
8.6495,8.7693,8.6412,8.6784,8278321.8682,8.7817,8.7983,8.5958,8.6454,5938733.0504,1
8.7817,8.7983,8.5958,8.6454,5938733.0504,8.9181,8.9305,8.6784,8.7528,10259215.1123,1
8.9181,8.9305,8.6784,8.7528,10259215.1123,9.0504,9.071,8.8933,8.9264,11455606.6744,0
9.0504,9.071,8.8933,8.9264,11455606.6744,8.9842,9.0586,8.8189,9.009,5164943.7912,0
8.9842,9.0586,8.8189,9.009,5164943.7912,8.8809,8.9677,8.7363,8.9677,9737718.2955,1
8.8809,8.9677,8.7363,8.9677,9737718.2955,8.9016,9.0669,8.8851,8.9553,11197748.7085,0
8.9016,9.0669,8.8851,8.9553,11197748.7085,8.5751,9.009,8.4387,9.009,15847061.2607,1
8.5751,9.009,8.4387,9.009,15847061.2607,8.7239,8.7983,8.323,8.5916,14062258.35,1
8.7239,8.7983,8.323,8.5916,14062258.35,8.7611,8.8396,8.7198,8.7239,6826426.7987,0
8.7611,8.8396,8.7198,8.7239,6826426.7987,8.7198,8.9884,8.6784,8.8231,12064249.911,0
8.7198,8.9884,8.6784,8.8231,12064249.911,8.5545,8.7528,8.5214,8.7528,7555960.4664,0
8.5545,8.7528,8.5214,8.7528,7555960.4664,8.4883,8.6826,8.4098,8.5958,5562106.8118,0
8.4883,8.6826,8.4098,8.5958,5562106.8118,8.2445,8.6123,8.2073,8.6123,17039736.0209,1
8.2445,8.6123,8.2073,8.6123,17039736.0209,8.2652,8.3313,8.1701,8.3313,11157563.2086,0
8.2652,8.3313,8.1701,8.3313,11157563.2086,8.2238,8.385,8.199,8.2652,17411752.5541,1
8.2238,8.385,8.199,8.2652,17411752.5541,8.2652,8.3644,8.1412,8.2858,8223361.1131,1
8.2652,8.3644,8.1412,8.2858,8223361.1131,8.4718,8.5916,8.3024,8.3272,13215647.8447,0
8.4718,8.5916,8.3024,8.3272,13215647.8447,8.4718,8.5751,8.3809,8.4015,8008998.9238,0
8.4718,8.5751,8.3809,8.4015,8008998.9238,8.2032,8.5007,8.0916,8.4429,14508620.5989,0
8.2032,8.5007,8.0916,8.4429,14508620.5989,8.009,8.2197,7.8932,8.2197,15742540.7282,1
8.009,8.2197,7.8932,8.2197,15742540.7282,8.0585,8.1081,7.8023,7.9304,7422138.6624,1
8.0585,8.1081,7.8023,7.9304,7422138.6624,8.1412,8.2321,7.9346,8.0585,6881298.0214,1
8.1412,8.2321,7.9346,8.0585,6881298.0214,8.2982,8.3272,8.1412,8.1412,4644388.2737,0
8.2982,8.3272,8.1412,8.1412,4644388.2737,8.1701,8.3768,8.1701,8.3768,4051088.9435,0
8.1701,8.3768,8.1701,8.3768,4051088.9435,8.0172,8.1701,7.9594,8.1453,11245217.7849,0
8.0172,8.1701,7.9594,8.1453,11245217.7849,7.9387,8.1164,7.8974,8.1164,4397124.161,1
7.9387,8.1164,7.8974,8.1164,4397124.161,8.0172,8.0461,7.8767,8.0379,6339220.8663,1
8.0172,8.0461,7.8767,8.0379,6339220.8663,8.2569,8.2569,7.9759,8.1288,4951914.9077,0
8.2569,8.2569,7.9759,8.1288,4951914.9077,7.9387,8.2652,7.8932,8.2404,11105469.9081,0
7.9387,8.2652,7.8932,8.2404,11105469.9081,7.8767,8.0172,7.8065,8.0172,6783027.8139,0
7.8767,8.0172,7.8065,8.0172,6783027.8139,7.6535,8.0007,7.5668,8.0007,8184506.4993,0
7.6535,8.0007,7.5668,8.0007,8184506.4993,7.6453,7.6535,7.4387,7.6535,9578028.9058,0
