@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
19.4286,19.4762,18.7619,19.1524,162654210.6463,19.3619,19.5714,19.0667,19.4381,74951096.8713,0
19.3619,19.5714,19.0667,19.4381,74951096.8713,18.9333,19.3905,18.781,19.3333,112318411.832,0
18.9333,19.3905,18.781,19.3333,112318411.832,18.6667,19.3524,18.3905,19.1429,174125077.3995,0
18.6667,19.3524,18.3905,19.1429,174125077.3995,18.6476,18.7143,18.0286,18.619,261279371.9244,0
18.6476,18.7143,18.0286,18.619,261279371.9244,18.0762,18.419,17.9143,18.2857,205314726.8084,0
18.0762,18.419,17.9143,18.2857,205314726.8084,17.8952,18.0952,17.619,17.9524,94473891.7769,0
17.8952,18.0952,17.619,17.9524,94473891.7769,17.581,17.8762,17.5238,17.781,102146507.4291,0
17.581,17.8762,17.5238,17.781,102146507.4291,17.7429,17.981,17.381,17.4762,73720692.171,0
17.7429,17.981,17.381,17.4762,73720692.171,17.2286,17.9333,17.1714,17.9143,103328767.5294,0
17.2286,17.9333,17.1714,17.9143,103328767.5294,17.3714,17.4286,17.0,17.1238,82095102.6234,0
17.3714,17.4286,17.0,17.1238,82095102.6234,17.0952,17.6,17.0952,17.5714,172659426.4991,0
17.0952,17.6,17.0952,17.5714,172659426.4991,16.8667,17.2762,16.8381,17.1048,61868986.2176,0
16.8667,17.2762,16.8381,17.1048,61868986.2176,16.9714,17.1619,16.619,16.781,92220819.6262,0
16.9714,17.1619,16.619,16.781,92220819.6262,17.4095,17.5429,17.1905,17.4286,114849907.2327,0
17.4095,17.5429,17.1905,17.4286,114849907.2327,18.3524,18.3524,17.5048,17.5048,185115974.4527,0
18.3524,18.3524,17.5048,17.5048,185115974.4527,18.2857,18.6667,18.1143,18.5714,188282403.8036,0
18.2857,18.6667,18.1143,18.5714,188282403.8036,18.5619,18.6,18.1905,18.2857,110806832.8815,0
18.5619,18.6,18.1905,18.2857,110806832.8815,18.8476,18.8476,18.5238,18.6667,93270162.3265,0
18.8476,18.8476,18.5238,18.6667,93270162.3265,19.6476,20.0476,18.619,18.7619,232838814.6663,0
19.6476,20.0476,18.619,18.7619,232838814.6663,19.7238,20.6381,19.5619,19.5714,253754407.2722,0
19.7238,20.6381,19.5619,19.5714,253754407.2722,19.619,19.9333,19.1429,19.5333,119906435.2841,0
19.619,19.9333,19.1429,19.5333,119906435.2841,19.4381,19.7143,19.1143,19.619,115186969.8328,0
19.4381,19.7143,19.1143,19.619,115186969.8328,19.2571,19.8476,19.2571,19.5524,135060257.8884,0
19.2571,19.8476,19.2571,19.5524,135060257.8884,19.2381,19.3238,18.8476,19.0476,92972153.4265,0
