@RELATION "B3 - ENBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
20.3282,1.573,4740.7842,0.0774,19.1139,20.1648,1.5604,4702.675,0.0774,18.9603,12.34,0
20.1648,1.5604,4702.675,0.0774,18.9603,20.508,1.5869,4782.7043,0.0774,19.283,12.55,0
20.508,1.5869,4782.7043,0.0774,19.283,19.9524,1.5439,4653.1331,0.0774,18.7605,12.21,1
19.9524,1.5439,4653.1331,0.0774,18.7605,20.459,1.5831,4771.2716,0.0774,19.2369,12.52,0
20.459,1.5831,4771.2716,0.0774,19.2369,20.6387,1.5971,4813.1917,0.0774,19.4059,12.63,0
20.6387,1.5971,4813.1917,0.0774,19.4059,20.8838,1.616,4870.3555,0.0774,19.6363,12.78,0
20.8838,1.616,4870.3555,0.0774,19.6363,20.7041,1.6021,4828.4354,0.0774,19.4673,12.67,0
20.7041,1.6021,4828.4354,0.0774,19.4673,20.7531,1.6059,4839.8681,0.0774,19.5134,12.7,0
20.7531,1.6059,4839.8681,0.0774,19.5134,27.7827,1.6458,4675.1358,0.0592,26.2043,13.04,0
27.7827,1.6458,4675.1358,0.0592,26.2043,26.8239,1.589,4513.8006,0.0592,25.3,12.59,0
26.8239,1.589,4513.8006,0.0592,25.3,26.8452,1.5903,4517.3858,0.0592,25.3201,12.6,0
26.8452,1.5903,4517.3858,0.0592,25.3201,26.8026,1.5878,4510.2153,0.0592,25.2799,12.58,0
26.8026,1.5878,4510.2153,0.0592,25.2799,26.6322,1.5777,4481.5335,0.0592,25.1192,12.5,0
26.6322,1.5777,4481.5335,0.0592,25.1192,26.6109,1.5764,4477.9483,0.0592,25.0991,12.49,0
26.6109,1.5764,4477.9483,0.0592,25.0991,25.9291,1.536,4363.221,0.0592,24.456,12.17,0
25.9291,1.536,4363.221,0.0592,24.456,26.5683,1.5739,4470.7778,0.0592,25.0589,12.47,0
26.5683,1.5739,4470.7778,0.0592,25.0589,25.993,1.5398,4373.9767,0.0592,24.5163,12.2,0
25.993,1.5398,4373.9767,0.0592,24.5163,26.4404,1.5663,4449.2665,0.0592,24.9383,12.41,0
26.4404,1.5663,4449.2665,0.0592,24.9383,26.2274,1.5537,4413.4142,0.0592,24.7374,12.31,0
