@RELATION "B3 - MILS3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
59.9616,9.0218,9.1854,0.1505,35.0768,59.7551,8.9908,9.1537,0.1505,34.956,28.95,1
59.7551,8.9908,9.1537,0.1505,34.956,60.4776,9.0995,9.2644,0.1505,35.3786,29.3,1
60.4776,9.0995,9.2644,0.1505,35.3786,60.3744,9.0839,9.2486,0.1505,35.3182,29.25,1
60.3744,9.0839,9.2486,0.1505,35.3182,59.8584,9.0063,9.1695,0.1505,35.0164,29.0,1
59.8584,9.0063,9.1695,0.1505,35.0164,58.3103,8.7734,8.9324,0.1505,34.1108,28.25,1
58.3103,8.7734,8.9324,0.1505,34.1108,58.9502,8.8696,9.0304,0.1505,34.4851,28.56,1
58.9502,8.8696,9.0304,0.1505,34.4851,60.3744,9.0839,9.2486,0.1505,35.3182,29.25,1
60.3744,9.0839,9.2486,0.1505,35.3182,59.4455,8.9442,9.1063,0.1505,34.7749,28.8,1
59.4455,8.9442,9.1063,0.1505,34.7749,60.1267,9.0467,9.2107,0.1505,35.1734,29.13,1
60.1267,9.0467,9.2107,0.1505,35.1734,61.2413,9.2144,9.3814,0.1505,35.8254,29.67,1
61.2413,9.2144,9.3814,0.1505,35.8254,61.9224,9.3168,9.4857,0.1505,36.2238,30.0,1
61.9224,9.3168,9.4857,0.1505,36.2238,61.0968,9.1926,9.3593,0.1505,35.7409,29.6,1
61.0968,9.1926,9.3593,0.1505,35.7409,60.6427,9.1243,9.2897,0.1505,35.4752,29.38,1
60.6427,9.1243,9.2897,0.1505,35.4752,59.7551,8.9908,9.1537,0.1505,34.956,28.95,1
59.7551,8.9908,9.1537,0.1505,34.956,59.2391,8.9131,9.0747,0.1505,34.6541,28.7,1
59.2391,8.9131,9.0747,0.1505,34.6541,59.7345,8.9877,9.1506,0.1505,34.9439,28.94,1
59.7345,8.9877,9.1506,0.1505,34.9439,59.1978,8.9069,9.0684,0.1505,34.63,28.68,1
59.1978,8.9069,9.0684,0.1505,34.63,56.8242,8.5498,8.7047,0.1505,33.2414,27.53,1
56.8242,8.5498,8.7047,0.1505,33.2414,56.7622,8.5404,8.6953,0.1505,33.2052,27.5,1
56.7622,8.5404,8.6953,0.1505,33.2052,55.2348,8.3106,8.4613,0.1505,32.3117,26.76,1
55.2348,8.3106,8.4613,0.1505,32.3117,56.5558,8.5094,8.6636,0.1505,33.0844,27.4,1
56.5558,8.5094,8.6636,0.1505,33.0844,56.9274,8.5653,8.7206,0.1505,33.3018,27.58,1
56.9274,8.5653,8.7206,0.1505,33.3018,58.4135,8.7889,8.9482,0.1505,34.1712,28.3,1
58.4135,8.7889,8.9482,0.1505,34.1712,58.5167,8.8044,8.964,0.1505,34.2315,28.35,1
58.5167,8.8044,8.964,0.1505,34.2315,58.7231,8.8355,8.9956,0.1505,34.3523,28.45,1
58.7231,8.8355,8.9956,0.1505,34.3523,59.0327,8.8821,9.0431,0.1505,34.5334,28.6,1
59.0327,8.8821,9.0431,0.1505,34.5334,58.8676,8.8572,9.0178,0.1505,34.4368,28.52,1
58.8676,8.8572,9.0178,0.1505,34.4368,58.8263,8.851,9.0114,0.1505,34.4127,28.5,1
58.8263,8.851,9.0114,0.1505,34.4127,59.1153,8.8945,9.0557,0.1505,34.5817,28.64,1
59.1153,8.8945,9.0557,0.1505,34.5817,60.4776,9.0995,9.2644,0.1505,35.3786,29.3,1
60.4776,9.0995,9.2644,0.1505,35.3786,60.168,9.0529,9.217,0.1505,35.1975,29.15,1
60.168,9.0529,9.217,0.1505,35.1975,61.716,9.2858,9.4541,0.1505,36.1031,29.9,1
61.716,9.2858,9.4541,0.1505,36.1031,62.9751,9.4752,9.647,0.1505,36.8396,30.51,1
62.9751,9.4752,9.647,0.1505,36.8396,63.7388,9.5901,9.764,0.1505,37.2864,30.88,1
63.7388,9.5901,9.764,0.1505,37.2864,65.225,9.8137,9.9916,0.1505,38.1558,31.6,1
65.225,9.8137,9.9916,0.1505,38.1558,64.3993,9.6895,9.8652,0.1505,37.6728,31.2,1
64.3993,9.6895,9.8652,0.1505,37.6728,63.2641,9.5187,9.6913,0.1505,37.0087,30.65,1
63.2641,9.5187,9.6913,0.1505,37.0087,64.2961,9.674,9.8494,0.1505,37.6124,31.15,1
64.2961,9.674,9.8494,0.1505,37.6124,66.0506,9.938,10.1181,0.1505,38.6388,32.0,1
66.0506,9.938,10.1181,0.1505,38.6388,66.3396,9.9814,10.1624,0.1505,38.8078,32.14,1
66.3396,9.9814,10.1624,0.1505,38.8078,66.5666,10.0156,10.1972,0.1505,38.9406,32.25,1
66.5666,10.0156,10.1972,0.1505,38.9406,66.0506,9.938,10.1181,0.1505,38.6388,32.0,1
66.0506,9.938,10.1181,0.1505,38.6388,67.0826,10.0933,10.2762,0.1505,39.2425,32.5,1
67.0826,10.0933,10.2762,0.1505,39.2425,66.3602,9.9846,10.1655,0.1505,38.8199,32.15,1
66.3602,9.9846,10.1655,0.1505,38.8199,66.4015,9.9908,10.1719,0.1505,38.844,32.17,1
66.4015,9.9908,10.1719,0.1505,38.844,63.7595,9.5932,9.7671,0.1505,37.2985,30.89,1
63.7595,9.5932,9.7671,0.1505,37.2985,63.6769,9.5808,9.7545,0.1505,37.2502,30.85,1
63.6769,9.5808,9.7545,0.1505,37.2502,63.6769,9.5808,9.7545,0.1505,37.2502,30.85,1
63.6769,9.5808,9.7545,0.1505,37.2502,63.5531,9.5622,9.7355,0.1505,37.1777,30.79,1
63.5531,9.5622,9.7355,0.1505,37.1777,64.5851,9.7175,9.8936,0.1505,37.7815,31.29,1
