@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
19.0132,3.7667,23651.1691,0.1981,18.8441,18.6308,3.6909,23175.5848,0.1981,18.4651,18.6235,3.6895,23166.439,0.1981,18.4578,19.3367,3.8308,24053.5865,0.1981,19.1647,18.7117,3.707,23276.1892,0.1981,18.5453,24.0589,0
18.7117,3.707,23276.1892,0.1981,18.5453,19.0132,3.7667,23651.1691,0.1981,18.8441,18.6308,3.6909,23175.5848,0.1981,18.4651,18.6235,3.6895,23166.439,0.1981,18.4578,18.6456,3.6939,23193.8765,0.1981,18.4797,23.9738,0
18.6456,3.6939,23193.8765,0.1981,18.4797,18.7117,3.707,23276.1892,0.1981,18.5453,19.0132,3.7667,23651.1691,0.1981,18.8441,18.6308,3.6909,23175.5848,0.1981,18.4651,18.0132,3.5686,22407.3334,0.1981,17.853,23.1608,0
18.0132,3.5686,22407.3334,0.1981,17.853,18.6456,3.6939,23193.8765,0.1981,18.4797,18.7117,3.707,23276.1892,0.1981,18.5453,19.0132,3.7667,23651.1691,0.1981,18.8441,18.1088,3.5875,22526.2295,0.1981,17.9478,23.2837,0
18.1088,3.5875,22526.2295,0.1981,17.9478,18.0132,3.5686,22407.3334,0.1981,17.853,18.6456,3.6939,23193.8765,0.1981,18.4797,18.7117,3.707,23276.1892,0.1981,18.5453,17.8221,3.5307,22169.5413,0.1981,17.6636,22.915,0
17.8221,3.5307,22169.5413,0.1981,17.6636,18.1088,3.5875,22526.2295,0.1981,17.9478,18.0132,3.5686,22407.3334,0.1981,17.853,18.6456,3.6939,23193.8765,0.1981,18.4797,17.7265,3.5118,22050.6452,0.1981,17.5688,22.7921,0
17.7265,3.5118,22050.6452,0.1981,17.5688,17.8221,3.5307,22169.5413,0.1981,17.6636,18.1088,3.5875,22526.2295,0.1981,17.9478,18.0132,3.5686,22407.3334,0.1981,17.853,17.5206,3.471,21794.5614,0.1981,17.3648,22.5274,0
17.5206,3.471,21794.5614,0.1981,17.3648,17.7265,3.5118,22050.6452,0.1981,17.5688,17.8221,3.5307,22169.5413,0.1981,17.6636,18.1088,3.5875,22526.2295,0.1981,17.9478,17.9618,3.5584,22343.3125,0.1981,17.802,23.0946,0
17.9618,3.5584,22343.3125,0.1981,17.802,17.5206,3.471,21794.5614,0.1981,17.3648,17.7265,3.5118,22050.6452,0.1981,17.5688,17.8221,3.5307,22169.5413,0.1981,17.6636,17.6456,3.4958,21950.0409,0.1981,17.4887,22.6881,0
17.6456,3.4958,21950.0409,0.1981,17.4887,17.9618,3.5584,22343.3125,0.1981,17.802,17.5206,3.471,21794.5614,0.1981,17.3648,17.7265,3.5118,22050.6452,0.1981,17.5688,17.6162,3.4899,21913.4575,0.1981,17.4595,22.6503,0
