@RELATION "B3 - PETR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.4334,0.8447,1.5186,0.1002,7.757,8.6699,0.8684,1.5612,0.1002,7.9745,8.3901,0.8404,1.5108,0.1002,7.7171,8.2482,0.8261,1.4853,0.1002,7.5866,8.0709,0.8084,1.4533,0.1002,7.4235,20.48,0
8.0709,0.8084,1.4533,0.1002,7.4235,8.4334,0.8447,1.5186,0.1002,7.757,8.6699,0.8684,1.5612,0.1002,7.9745,8.3901,0.8404,1.5108,0.1002,7.7171,8.1103,0.8123,1.4604,0.1002,7.4598,20.58,0
8.1103,0.8123,1.4604,0.1002,7.4598,8.0709,0.8084,1.4533,0.1002,7.4235,8.4334,0.8447,1.5186,0.1002,7.757,8.6699,0.8684,1.5612,0.1002,7.9745,7.9842,0.7997,1.4377,0.1002,7.3438,20.26,0
7.9842,0.7997,1.4377,0.1002,7.3438,8.1103,0.8123,1.4604,0.1002,7.4598,8.0709,0.8084,1.4533,0.1002,7.4235,8.4334,0.8447,1.5186,0.1002,7.757,7.9448,0.7958,1.4306,0.1002,7.3075,20.16,0
7.9448,0.7958,1.4306,0.1002,7.3075,7.9842,0.7997,1.4377,0.1002,7.3438,8.1103,0.8123,1.4604,0.1002,7.4598,8.0709,0.8084,1.4533,0.1002,7.4235,7.8502,0.7863,1.4136,0.1002,7.2205,19.92,0
7.8502,0.7863,1.4136,0.1002,7.2205,7.9448,0.7958,1.4306,0.1002,7.3075,7.9842,0.7997,1.4377,0.1002,7.3438,8.1103,0.8123,1.4604,0.1002,7.4598,7.6965,0.7709,1.3859,0.1002,7.0792,19.53,0
7.6965,0.7709,1.3859,0.1002,7.0792,7.8502,0.7863,1.4136,0.1002,7.2205,7.9448,0.7958,1.4306,0.1002,7.3075,7.9842,0.7997,1.4377,0.1002,7.3438,7.4482,0.746,1.3412,0.1002,6.8508,18.9,0
7.4482,0.746,1.3412,0.1002,6.8508,7.6965,0.7709,1.3859,0.1002,7.0792,7.8502,0.7863,1.4136,0.1002,7.2205,7.9448,0.7958,1.4306,0.1002,7.3075,7.2866,0.7298,1.3121,0.1002,6.7022,18.49,1
7.2866,0.7298,1.3121,0.1002,6.7022,7.4482,0.746,1.3412,0.1002,6.8508,7.6965,0.7709,1.3859,0.1002,7.0792,7.8502,0.7863,1.4136,0.1002,7.2205,8.0337,0.7472,1.2915,0.093,7.3115,19.29,0
8.0337,0.7472,1.2915,0.093,7.3115,7.2866,0.7298,1.3121,0.1002,6.7022,7.4482,0.746,1.3412,0.1002,6.8508,7.6965,0.7709,1.3859,0.1002,7.0792,7.6755,0.7139,1.2339,0.093,6.9855,18.43,0
