@RELATION "B3 - RENT3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
56.6813,14.271,7.6346,0.2518,34.8605,57.8111,14.5555,7.7868,0.2518,35.5553,59.7452,15.0425,8.0473,0.2518,36.7448,59.075,14.8737,7.957,0.2518,36.3326,56.6813,14.271,7.6346,0.2518,34.8605,8.5232,1
56.6813,14.271,7.6346,0.2518,34.8605,56.6813,14.271,7.6346,0.2518,34.8605,57.8111,14.5555,7.7868,0.2518,35.5553,59.7452,15.0425,8.0473,0.2518,36.7448,55.8771,14.0686,7.5263,0.2518,34.3658,8.4023,1
55.8771,14.0686,7.5263,0.2518,34.3658,56.6813,14.271,7.6346,0.2518,34.8605,56.6813,14.271,7.6346,0.2518,34.8605,57.8111,14.5555,7.7868,0.2518,35.5553,57.7345,14.5362,7.7765,0.2518,35.5082,8.6816,1
57.7345,14.5362,7.7765,0.2518,35.5082,55.8771,14.0686,7.5263,0.2518,34.3658,56.6813,14.271,7.6346,0.2518,34.8605,56.6813,14.271,7.6346,0.2518,34.8605,61.5069,15.486,8.2846,0.2518,37.8283,9.2488,1
61.5069,15.486,8.2846,0.2518,37.8283,57.7345,14.5362,7.7765,0.2518,35.5082,55.8771,14.0686,7.5263,0.2518,34.3658,56.6813,14.271,7.6346,0.2518,34.8605,56.7962,14.3,7.6501,0.2518,34.9312,8.5405,1
56.7962,14.3,7.6501,0.2518,34.9312,61.5069,15.486,8.2846,0.2518,37.8283,57.7345,14.5362,7.7765,0.2518,35.5082,55.8771,14.0686,7.5263,0.2518,34.3658,55.8196,14.0541,7.5185,0.2518,34.3305,8.3936,1
55.8196,14.0541,7.5185,0.2518,34.3305,56.7962,14.3,7.6501,0.2518,34.9312,61.5069,15.486,8.2846,0.2518,37.8283,57.7345,14.5362,7.7765,0.2518,35.5082,54.8813,13.8178,7.3922,0.2518,33.7534,8.2525,1
54.8813,13.8178,7.3922,0.2518,33.7534,55.8196,14.0541,7.5185,0.2518,34.3305,56.7962,14.3,7.6501,0.2518,34.9312,61.5069,15.486,8.2846,0.2518,37.8283,56.9877,14.3482,7.6759,0.2518,35.0489,8.5693,1
56.9877,14.3482,7.6759,0.2518,35.0489,54.8813,13.8178,7.3922,0.2518,33.7534,55.8196,14.0541,7.5185,0.2518,34.3305,56.7962,14.3,7.6501,0.2518,34.9312,57.2175,14.406,7.7068,0.2518,35.1902,8.6038,1
57.2175,14.406,7.7068,0.2518,35.1902,56.9877,14.3482,7.6759,0.2518,35.0489,54.8813,13.8178,7.3922,0.2518,33.7534,55.8196,14.0541,7.5185,0.2518,34.3305,57.026,14.3578,7.681,0.2518,35.0725,8.575,1
57.026,14.3578,7.681,0.2518,35.0725,57.2175,14.406,7.7068,0.2518,35.1902,56.9877,14.3482,7.6759,0.2518,35.0489,54.8813,13.8178,7.3922,0.2518,33.7534,58.692,14.7773,7.9054,0.2518,36.0971,8.8255,1
58.692,14.7773,7.9054,0.2518,36.0971,57.026,14.3578,7.681,0.2518,35.0725,57.2175,14.406,7.7068,0.2518,35.1902,56.9877,14.3482,7.6759,0.2518,35.0489,61.2771,15.4282,8.2536,0.2518,37.687,9.2143,1
61.2771,15.4282,8.2536,0.2518,37.687,58.692,14.7773,7.9054,0.2518,36.0971,57.026,14.3578,7.681,0.2518,35.0725,57.2175,14.406,7.7068,0.2518,35.1902,59.3622,14.946,7.9957,0.2518,36.5093,8.9263,1
59.3622,14.946,7.9957,0.2518,36.5093,61.2771,15.4282,8.2536,0.2518,37.687,58.692,14.7773,7.9054,0.2518,36.0971,57.026,14.3578,7.681,0.2518,35.0725,61.7941,15.5583,8.3233,0.2518,38.005,9.292,1
61.7941,15.5583,8.3233,0.2518,38.005,59.3622,14.946,7.9957,0.2518,36.5093,61.2771,15.4282,8.2536,0.2518,37.687,58.692,14.7773,7.9054,0.2518,36.0971,61.0856,15.3799,8.2278,0.2518,37.5692,9.1855,1
61.0856,15.3799,8.2278,0.2518,37.5692,61.7941,15.5583,8.3233,0.2518,38.005,59.3622,14.946,7.9957,0.2518,36.5093,61.2771,15.4282,8.2536,0.2518,37.687,58.7494,14.7917,7.9132,0.2518,36.1324,8.8342,1
58.7494,14.7917,7.9132,0.2518,36.1324,61.0856,15.3799,8.2278,0.2518,37.5692,61.7941,15.5583,8.3233,0.2518,38.005,59.3622,14.946,7.9957,0.2518,36.5093,57.6196,14.5073,7.761,0.2518,35.4376,8.6643,1
57.6196,14.5073,7.761,0.2518,35.4376,58.7494,14.7917,7.9132,0.2518,36.1324,61.0856,15.3799,8.2278,0.2518,37.5692,61.7941,15.5583,8.3233,0.2518,38.005,59.9367,15.0907,8.0731,0.2518,36.8626,9.0127,1
59.9367,15.0907,8.0731,0.2518,36.8626,57.6196,14.5073,7.761,0.2518,35.4376,58.7494,14.7917,7.9132,0.2518,36.1324,61.0856,15.3799,8.2278,0.2518,37.5692,61.7367,15.5439,8.3155,0.2518,37.9697,9.2834,1
61.7367,15.5439,8.3155,0.2518,37.9697,59.9367,15.0907,8.0731,0.2518,36.8626,57.6196,14.5073,7.761,0.2518,35.4376,58.7494,14.7917,7.9132,0.2518,36.1324,60.5111,15.2353,8.1505,0.2518,37.2159,9.0991,1
60.5111,15.2353,8.1505,0.2518,37.2159,61.7367,15.5439,8.3155,0.2518,37.9697,59.9367,15.0907,8.0731,0.2518,36.8626,57.6196,14.5073,7.761,0.2518,35.4376,59.3622,14.946,7.9957,0.2518,36.5093,8.9263,1
59.3622,14.946,7.9957,0.2518,36.5093,60.5111,15.2353,8.1505,0.2518,37.2159,61.7367,15.5439,8.3155,0.2518,37.9697,59.9367,15.0907,8.0731,0.2518,36.8626,59.1324,14.8882,7.9647,0.2518,36.368,8.8918,1
59.1324,14.8882,7.9647,0.2518,36.368,59.3622,14.946,7.9957,0.2518,36.5093,60.5111,15.2353,8.1505,0.2518,37.2159,61.7367,15.5439,8.3155,0.2518,37.9697,58.7111,14.7821,7.908,0.2518,36.1089,8.8284,1
