@RELATION "B3 - ODPV3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.9069,10.0003,9.8321,9.9443,12414080.5941,9.8134,9.9817,9.72,9.9443,11789692.949,0
9.8134,9.9817,9.72,9.9443,11789692.949,10.0284,10.0284,9.8321,9.9817,17059069.5109,0
10.0284,10.0284,9.8321,9.9817,17059069.5109,10.1499,10.1686,10.0003,10.0564,9043719.4149,0
10.1499,10.1686,10.0003,10.0564,9043719.4149,10.2807,10.2807,10.1032,10.1405,10642972.8758,0
10.2807,10.2807,10.1032,10.1405,10642972.8758,10.206,10.2714,10.019,10.206,7818458.703,0
10.206,10.2714,10.019,10.206,7818458.703,10.2807,10.4677,10.0938,10.2527,26394474.7663,0
10.2807,10.4677,10.0938,10.2527,26394474.7663,10.3088,10.4677,10.2433,10.2527,6600383.8631,0
10.3088,10.4677,10.2433,10.2527,6600383.8631,10.4396,10.477,10.2901,10.3088,4193909.6089,0
10.4396,10.477,10.2901,10.3088,4193909.6089,10.5611,10.7013,10.477,10.477,6116822.6165,0
10.5611,10.7013,10.477,10.477,6116822.6165,10.7948,10.8882,10.5331,10.5331,8327404.8233,0
10.7948,10.8882,10.5331,10.5331,8327404.8233,10.5705,11.3088,10.505,10.8228,17482156.4452,0
10.5705,11.3088,10.505,10.8228,17482156.4452,11.1406,11.2153,10.449,10.6265,48374064.7321,0
11.1406,11.2153,10.449,10.6265,48374064.7321,10.7948,11.5705,10.7574,11.1873,15270686.169,0
10.7948,11.5705,10.7574,11.1873,15270686.169,10.9723,11.1032,10.7574,10.8415,11172784.3458,0
10.9723,11.1032,10.7574,10.8415,11172784.3458,10.8041,11.1219,10.7948,10.8976,6022860.6003,0
10.8041,11.1219,10.7948,10.8976,6022860.6003,10.6452,10.9723,10.5331,10.9069,10278053.4135,0
10.6452,10.9723,10.5331,10.9069,10278053.4135,10.8415,10.9069,10.5798,10.6826,6221972.1666,0
10.8415,10.9069,10.5798,10.6826,6221972.1666,10.5985,11.1873,10.5985,10.8415,27583808.2584,0
10.5985,11.1873,10.5985,10.8415,27583808.2584,10.991,11.1032,10.6078,10.6733,13882035.6777,0
10.991,11.1032,10.6078,10.6733,13882035.6777,10.7854,11.0097,10.7387,10.9817,8648145.5108,0
10.7854,11.0097,10.7387,10.9817,8648145.5108,10.6078,10.8415,10.4863,10.8135,24618374.6004,0
10.6078,10.8415,10.4863,10.8135,24618374.6004,10.477,10.7574,10.477,10.6172,16011505.0547,0
10.477,10.7574,10.477,10.6172,16011505.0547,10.6078,10.7854,10.2901,10.477,18411091.9567,0
10.6078,10.7854,10.2901,10.477,18411091.9567,10.3181,10.5892,10.262,10.5611,20772935.9117,0
