@RELATION "B3 - RADL3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
4.3558,4.4769,4.3423,4.4769,114850918.0,4.5192,4.5192,4.3269,4.3846,114745508.8,4.3462,4.3846,4.1788,4.2,213983016.0,4.2,4.2673,4.1788,4.1788,51917023.6,4.2788,4.3846,4.25,4.3558,98436598.0,0
4.2788,4.3846,4.25,4.3558,98436598.0,4.3558,4.4769,4.3423,4.4769,114850918.0,4.5192,4.5192,4.3269,4.3846,114745508.8,4.3462,4.3846,4.1788,4.2,213983016.0,4.2846,4.3365,4.2019,4.2788,56717346.4,0
4.2846,4.3365,4.2019,4.2788,56717346.4,4.2788,4.3846,4.25,4.3558,98436598.0,4.3558,4.4769,4.3423,4.4769,114850918.0,4.5192,4.5192,4.3269,4.3846,114745508.8,4.2308,4.2827,4.1827,4.2788,63018623.2,0
4.2308,4.2827,4.1827,4.2788,63018623.2,4.2846,4.3365,4.2019,4.2788,56717346.4,4.2788,4.3846,4.25,4.3558,98436598.0,4.3558,4.4769,4.3423,4.4769,114850918.0,4.2846,4.2846,4.1981,4.2308,122756982.4,0
4.2846,4.2846,4.1981,4.2308,122756982.4,4.2308,4.2827,4.1827,4.2788,63018623.2,4.2846,4.3365,4.2019,4.2788,56717346.4,4.2788,4.3846,4.25,4.3558,98436598.0,4.4385,4.4865,4.3173,4.3269,124174148.8,0
4.4385,4.4865,4.3173,4.3269,124174148.8,4.2846,4.2846,4.1981,4.2308,122756982.4,4.2308,4.2827,4.1827,4.2788,63018623.2,4.2846,4.3365,4.2019,4.2788,56717346.4,4.4904,4.5154,4.4231,4.45,59993424.4,0
4.4904,4.5154,4.4231,4.45,59993424.4,4.4385,4.4865,4.3173,4.3269,124174148.8,4.2846,4.2846,4.1981,4.2308,122756982.4,4.2308,4.2827,4.1827,4.2788,63018623.2,4.5192,4.5615,4.4808,4.5192,64781542.8,0
4.5192,4.5615,4.4808,4.5192,64781542.8,4.4904,4.5154,4.4231,4.45,59993424.4,4.4385,4.4865,4.3173,4.3269,124174148.8,4.2846,4.2846,4.1981,4.2308,122756982.4,4.5731,4.5885,4.5058,4.5192,88713456.0,0
4.5731,4.5885,4.5058,4.5192,88713456.0,4.5192,4.5615,4.4808,4.5192,64781542.8,4.4904,4.5154,4.4231,4.45,59993424.4,4.4385,4.4865,4.3173,4.3269,124174148.8,4.5,4.6154,4.2923,4.5731,187491636.8,0
4.5,4.6154,4.2923,4.5731,187491636.8,4.5731,4.5885,4.5058,4.5192,88713456.0,4.5192,4.5615,4.4808,4.5192,64781542.8,4.4904,4.5154,4.4231,4.45,59993424.4,4.3654,4.5,4.3654,4.4442,69340476.4,1
